Id,Recipe Page,Title,PDF,Vimeo Link,Thumbnail,,
3032,https://savourschool.com.au/onlineclasses/luana/,Luana,https://savourschool.com.au/online-clasess-pdf/?id=3032,https://player.vimeo.com/video/441178078?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/08/website-4.jpg,,
3033,https://savourschool.com.au/onlineclasses/passionfruit-caramel/,Passionfruit Caramel,https://savourschool.com.au/online-clasess-pdf/?id=3033,https://player.vimeo.com/video/345817047?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Passionfruit-caramel.png,,
3034,https://savourschool.com.au/onlineclasses/golden-macaron-cake/,Golden Macaron Cake,https://savourschool.com.au/online-clasess-pdf/?id=3034,https://player.vimeo.com/video/418238814?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/08/Gold-Macaron-Cake-website.jpg,,
3035,https://savourschool.com.au/onlineclasses/decadent-chocolate-cookies/,Decadent Chocolate Cookies,https://savourschool.com.au/online-clasess-pdf/?id=3035,https://player.vimeo.com/video/432738573?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/08/Decadent-chocoate-cookies-website.jpg,,
3036,https://savourschool.com.au/onlineclasses/panna-cotta-plated-dessert/,Panna Cotta Plated Dessert,https://savourschool.com.au/online-clasess-pdf/?id=3036,https://player.vimeo.com/video/435932360?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/08/Panna-Cotta-website.jpg,,
3037,https://savourschool.com.au/onlineclasses/almond-chocolate-bar/,Almond Chocolate Bar,https://savourschool.com.au/online-clasess-pdf/?id=3037,https://player.vimeo.com/video/451695446?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/08/website-copy.jpg,,
3038,https://savourschool.com.au/onlineclasses/apple-macarons/,Apple Macarons,https://savourschool.com.au/online-clasess-pdf/?id=3038,https://player.vimeo.com/video/433446875?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/09/website-KIM-NEW-1.jpg,,
3039,https://savourschool.com.au/onlineclasses/black-forest-tart/,Black Forest Tart,https://savourschool.com.au/online-clasess-pdf/?id=3039,https://player.vimeo.com/video/455985655?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/09/website-700x800-1.jpg,,
3040,https://savourschool.com.au/onlineclasses/egg-substitutions/,Egg Substitutions,https://savourschool.com.au/online-clasess-pdf/?id=3040,https://player.vimeo.com/video/447723308?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/09/website.jpg,,
3041,https://savourschool.com.au/onlineclasses/vegan-chocolate-date-cake/,Vegan Chocolate Date Cake,https://savourschool.com.au/online-clasess-pdf/?id=3041,https://player.vimeo.com/video/451042943?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/09/website-1.jpg,,
3042,https://savourschool.com.au/onlineclasses/opera-cake-petit-gateaux/,Opera Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=3042,https://player.vimeo.com/video/462913879?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/10/website-700x800-1.jpg,,
3043,https://savourschool.com.au/onlineclasses/chocolate-doughnuts/,Chocolate Doughnuts,https://savourschool.com.au/online-clasess-pdf/?id=3043,https://player.vimeo.com/video/459248572?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/10/website-700x800-2.jpg,,
3044,https://savourschool.com.au/onlineclasses/orange-cardamom-crunch-chocolate-filling/,Orange & Cardamom Crunch Chocolate Filling,https://savourschool.com.au/online-clasess-pdf/?id=3044,https://player.vimeo.com/video/448405391?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/10/website-700x800-3.jpg,,
3045,https://savourschool.com.au/onlineclasses/black-forest-cake/,Black Forest Cake,https://savourschool.com.au/online-clasess-pdf/?id=3045,https://player.vimeo.com/video/464888742?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/10/website-700x800-4.jpg,,
3046,https://savourschool.com.au/onlineclasses/chocolate-koala/,Chocolate Koala,https://savourschool.com.au/online-clasess-pdf/?id=3046,https://player.vimeo.com/video/469626787?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/10/website-700x800-5.jpg,,
3047,https://savourschool.com.au/onlineclasses/smores-cheesecake/,S'mores Cheesecake,https://savourschool.com.au/online-clasess-pdf/?id=3047,https://player.vimeo.com/video/464882353?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/10/Smores-Cheesecake.png,,
3048,https://savourschool.com.au/onlineclasses/lemon-meringue-sticks-tart/,Lemon Meringue Sticks Tart,https://savourschool.com.au/online-clasess-pdf/?id=3048,https://player.vimeo.com/video/466016100?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/11/website-image.jpg,,
3049,https://savourschool.com.au/onlineclasses/introduction-to-chocolate-moulding/,Introduction to Chocolate Moulding,https://savourschool.com.au/online-clasess-pdf/?id=3049,https://player.vimeo.com/video/476983840?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/11/website-700x800-1.jpg,,
3050,https://savourschool.com.au/onlineclasses/striped-chocolate-bars/,Striped Chocolate Bars,https://savourschool.com.au/online-clasess-pdf/?id=3050,https://player.vimeo.com/video/465201002?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/11/Striped-Chocolate-Bar.png,,
3051,https://savourschool.com.au/onlineclasses/no-bake-cheesecake/,No-bake Cheesecake,https://savourschool.com.au/online-clasess-pdf/?id=3051,https://player.vimeo.com/video/483290697?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/12/website-700x800-1.jpg,,
3052,https://savourschool.com.au/onlineclasses/christmas-cookies/,Christmas Cookies,https://savourschool.com.au/online-clasess-pdf/?id=3052,https://player.vimeo.com/video/481520856?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/12/website-700x800-2.jpg,,
3053,https://savourschool.com.au/onlineclasses/vanilla-cut-caramel/,Vanilla Cut Caramel,https://savourschool.com.au/online-clasess-pdf/?id=3053,https://player.vimeo.com/video/486595715?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/12/website-700x800-3.jpg,,
3054,https://savourschool.com.au/onlineclasses/chocolate-peanut-cookies/,Chocolate Peanut Cookies,https://savourschool.com.au/online-clasess-pdf/?id=3054,https://player.vimeo.com/video/477772431?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/12/website-700x800-4.jpg,,
3055,https://savourschool.com.au/onlineclasses/tribe-chocolates/,Tribe Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3055,https://player.vimeo.com/video/472823053?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/12/Tribe-Chocolates-website-700x800-1.jpg,,
3056,https://savourschool.com.au/onlineclasses/crack-me-open-dessert/,Crack Me Open Dessert,https://savourschool.com.au/online-clasess-pdf/?id=3056,https://player.vimeo.com/video/483796267?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/01/website.jpg,,
3057,https://savourschool.com.au/onlineclasses/vegan-nougat/,Vegan Nougat,https://savourschool.com.au/online-clasess-pdf/?id=3057,https://player.vimeo.com/video/465206838?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/01/website-700x800-1.jpg,,
3058,https://savourschool.com.au/onlineclasses/ora-entremet/,Ora Entremet,https://savourschool.com.au/online-clasess-pdf/?id=3058,https://player.vimeo.com/video/499885100?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/01/website-image-1.jpg,,
3059,https://savourschool.com.au/onlineclasses/stellar-chocolates/,Stellar Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3059,https://player.vimeo.com/video/491375481?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/12/website-image.jpg,,
3060,https://savourschool.com.au/onlineclasses/textures-of-japan/,Textures of Japan,https://savourschool.com.au/online-clasess-pdf/?id=3060,https://player.vimeo.com/video/486582670?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/02/Textures-Of-Japan.png,,
3061,https://savourschool.com.au/onlineclasses/cheese-straws/,Cheese Straws,https://savourschool.com.au/online-clasess-pdf/?id=3061,https://player.vimeo.com/video/497818552?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/01/website-image.jpg,,
3062,https://savourschool.com.au/onlineclasses/hazelnut-paris-brest/,Hazelnut Paris Brest,https://savourschool.com.au/online-clasess-pdf/?id=3062,https://player.vimeo.com/video/500714021?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/01/website-image-2-e1683074038692.jpg,,
3063,https://savourschool.com.au/onlineclasses/marshmallows/,Marshmallows,https://savourschool.com.au/online-clasess-pdf/?id=3063,https://player.vimeo.com/video/507328084?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/02/fdssddfsdfs.jpg,,
3064,https://savourschool.com.au/onlineclasses/bisou-chocolates/,Bisou Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3064,https://player.vimeo.com/video/507792201?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/03/Untitled-23.jpg,,
3065,https://savourschool.com.au/onlineclasses/almond-paste-50-marzipan/,Almond Paste 50% - Marzipan,https://savourschool.com.au/online-clasess-pdf/?id=3065,https://player.vimeo.com/video/512733523?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/03/Untitled-2.jpg,,
3066,https://savourschool.com.au/onlineclasses/babkallah/,Babkallah,https://savourschool.com.au/online-clasess-pdf/?id=3066,https://player.vimeo.com/video/522096515?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/03/Babkallah-website-700x800-image-e1683073403304.jpg,,
3067,https://savourschool.com.au/onlineclasses/strawberry-mallow-egg/,Strawberry Mallow-Egg,https://savourschool.com.au/online-clasess-pdf/?id=3067,https://player.vimeo.com/video/524664474?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/03/Resize-Strawberry-Mallow-Egg-Image.jpg,,
3068,https://savourschool.com.au/onlineclasses/cannoli/,Cannoli,https://savourschool.com.au/online-clasess-pdf/?id=3068,https://player.vimeo.com/video/512361052?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/03/Resize-cannoli.jpg,,
3069,https://savourschool.com.au/onlineclasses/macaron-faults-with-tim-clark/,Macaron Faults with Tim Clark,https://savourschool.com.au/online-clasess-pdf/?id=3069,https://player.vimeo.com/video/530542029?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/04/WEBSITE-3.jpg,,
3070,https://savourschool.com.au/onlineclasses/bombe-alaska/,Bombe Alaska,https://savourschool.com.au/online-clasess-pdf/?id=3070,https://player.vimeo.com/video/495882687?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/04/WEBSITE-2.jpg,,
3071,https://savourschool.com.au/onlineclasses/pistache/,Pistache,https://savourschool.com.au/online-clasess-pdf/?id=3071,https://player.vimeo.com/video/528627824?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/04/WEBSITE-1.jpg,,
3072,https://savourschool.com.au/onlineclasses/tim-clarks-passionfruit-macadamia-macarons/,Tim Clark's Passionfruit & Macadamia Macarons,https://savourschool.com.au/online-clasess-pdf/?id=3072,https://player.vimeo.com/video/537063403?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/04/WEBSITE.jpg,,
3073,https://savourschool.com.au/onlineclasses/masterchef-exotique-entremet/,MasterChef Exotique Entremet,https://savourschool.com.au/online-clasess-pdf/?id=3073,https://player.vimeo.com/video/518902195?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/784b0a61c7c039e0147f0b7280dbbdb806452d3d.jpg,,
3074,https://savourschool.com.au/onlineclasses/masterchef-ruby-financier/,MasterChef Ruby Financier,https://savourschool.com.au/online-clasess-pdf/?id=3074,https://player.vimeo.com/video/519329978?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/2W3A8999-Edit-Edit.jpg,,
3075,https://savourschool.com.au/onlineclasses/masterchef-style-rebellion-lollipops/,MasterChef Style Rebellion Lollipops,https://savourschool.com.au/online-clasess-pdf/?id=3075,https://player.vimeo.com/video/513635288?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/2W3A8806-Edit-3.jpg,,
3076,https://savourschool.com.au/onlineclasses/masterchef-challenge/,MasterChef Challenge,https://savourschool.com.au/online-clasess-pdf/?id=3076,https://player.vimeo.com/video/542421609?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/Screen-Shot-2021-05-11-at-8.14.28-pm.png,,
3077,https://savourschool.com.au/onlineclasses/goccia-bar/,Goccia Bar,https://savourschool.com.au/online-clasess-pdf/?id=3077,https://player.vimeo.com/video/545325402?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/WEBSITE.jpg,,
3078,https://savourschool.com.au/onlineclasses/chocolate-hazelnut-torte/,Chocolate Hazelnut Torte,https://savourschool.com.au/online-clasess-pdf/?id=3078,https://player.vimeo.com/video/539461783?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/600x600-WEBSITE.jpg,,
3079,https://savourschool.com.au/onlineclasses/blush-tart/,Blush Tart,https://savourschool.com.au/online-clasess-pdf/?id=3079,https://player.vimeo.com/video/533840392?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/05/2W3A0090-Edit.jpg,,
3080,https://savourschool.com.au/onlineclasses/mousses/,Mousses,https://savourschool.com.au/online-clasess-pdf/?id=3080,https://player.vimeo.com/video/551785292?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/06/WEBSITE.jpg,,
3081,https://savourschool.com.au/onlineclasses/inverted-sugar/,Inverted Sugar,https://savourschool.com.au/online-clasess-pdf/?id=3081,https://player.vimeo.com/video/561675150?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/06/WEBSITE-1.jpg,,
